Detached,AgeBand,Cwi,Loft,Dg,Cond,Swi,Ashp,Gshp,Bio,Pv,Shw,Total Used Energy
0,6,1,1,1,0,0,0,0,0,1,1,18538.96884
0,6,1,0,1,0,0,1,0,0,1,1,9284.933735
0,6,1,1,1,0,0,1,0,0,1,1,9261.538467
0,6,1,0,1,0,0,0,1,0,1,1,8434.722031
0,6,1,1,1,0,0,0,1,0,1,1,8414.349096
0,6,1,0,1,1,0,0,0,0,1,1,17453.93832
0,6,1,1,1,1,0,0,0,0,1,1,17404.08705
0,5,1,0,1,0,0,0,0,0,0,0,13258.85007
0,5,1,1,1,0,0,0,0,0,0,0,13137.97748
0,5,1,0,1,0,0,1,0,0,0,0,5681.155931
0,5,1,1,1,0,0,1,0,0,0,0,5638.719578
0,5,1,0,1,1,0,0,0,0,0,0,11536.92658
0,5,1,1,1,1,0,0,0,0,0,0,11443.35729
0,5,1,0,1,0,0,0,0,0,0,1,11341.53296
0,5,1,1,1,0,0,0,0,0,0,1,11243.98334
0,5,1,0,1,0,0,1,0,0,0,1,5450.576024
0,5,1,1,1,0,0,1,0,0,0,1,5408.141568
0,5,1,0,1,1,0,0,0,0,0,1,10677.66013
0,5,1,1,1,1,0,0,0,0,0,1,10583.94348
0,5,1,0,1,0,0,0,0,0,1,0,12243.2309
0,5,1,1,1,0,0,0,0,0,1,0,12122.35831
0,5,1,0,1,0,0,1,0,0,1,0,4665.536756
0,5,1,1,1,0,0,1,0,0,1,0,4623.100404
0,5,1,0,1,1,0,0,0,0,1,0,10521.30741
0,5,1,1,1,1,0,0,0,0,1,0,10427.73812
0,5,1,0,1,0,0,0,0,0,1,1,11014.36633
0,5,1,1,1,0,0,0,0,0,1,1,10916.8167
0,5,1,0,1,0,0,1,0,0,1,1,5123.409385
0,5,1,1,1,0,0,1,0,0,1,1,5080.974929
0,5,1,0,1,1,0,0,0,0,1,1,10350.49349
0,5,1,1,1,1,0,0,0,0,1,1,10256.77685
0,10,1,0,1,1,0,0,0,0,0,0,13722.1286
0,10,1,1,1,1,0,0,0,0,0,0,13072.33292
0,10,1,0,1,0,0,1,0,0,0,0,6377.107844
0,10,1,1,1,0,0,1,0,0,0,0,6148.354568
0,10,1,0,1,0,0,0,1,0,0,0,5918.978709
0,10,1,1,1,0,0,0,1,0,0,0,5719.81946
0,10,1,0,1,1,0,0,0,0,0,1,11893.15813
0,10,1,1,1,1,0,0,0,0,0,1,11309.17163
0,10,1,0,1,0,0,1,0,0,0,1,6091.28044
0,10,1,1,1,0,0,1,0,0,0,1,5862.240713
0,10,1,0,1,0,0,0,1,0,0,1,5712.522874
0,10,1,1,1,0,0,0,1,0,0,1,5513.109029
0,10,1,0,1,1,0,0,0,0,1,0,12155.82086
0,10,1,1,1,1,0,0,0,0,1,0,11506.02518
0,10,1,0,1,0,0,1,0,0,1,0,4810.800106
0,10,1,1,1,0,0,1,0,0,1,0,4582.04683
0,10,1,0,1,0,0,0,1,0,1,0,4352.670971
0,10,1,1,1,0,0,0,1,0,1,0,4153.511722
0,10,1,0,1,1,0,0,0,0,1,1,11156.54369
0,10,1,1,1,1,0,0,0,0,1,1,10572.55719
0,10,1,0,1,0,0,1,0,0,1,1,5354.666002
0,10,1,1,1,0,0,1,0,0,1,1,5125.626275
0,10,1,0,1,0,0,0,1,0,1,1,4975.908436
0,10,1,1,1,0,0,0,1,0,1,1,4776.494591
0,8,1,0,1,0,0,0,0,0,0,0,9456.817716
0,8,1,0,1,0,0,1,0,0,0,0,4434.916338
0,8,1,0,1,1,0,0,0,0,0,0,8640.875374
0,5,1,0,1,0,0,0,0,0,0,0,11970.16633
0,5,1,0,1,0,0,1,0,0,0,0,5703.833327
0,5,1,0,1,1,0,0,0,0,0,0,10890.18017
0,6,1,1,1,0,0,0,0,0,0,0,15829.80052
0,6,1,1,1,0,0,1,0,0,0,0,7610.517435
0,6,1,1,1,1,0,0,0,0,0,0,13686.55595
0,6,1,1,1,0,0,0,0,0,0,1,13520.65644
0,6,1,1,1,0,0,1,0,0,0,1,7283.861093
0,6,1,1,1,1,0,0,0,0,0,1,12450.4414
0,6,1,1,1,0,0,0,0,0,1,0,14752.92566
0,6,1,1,1,0,0,1,0,0,1,0,6533.642581
0,6,1,1,1,1,0,0,0,0,1,0,12609.68109
0,6,1,1,1,0,0,0,0,0,1,1,13374.85113
0,6,1,1,1,0,0,1,0,0,1,1,7138.055785
0,6,1,1,1,1,0,0,0,0,1,1,12304.63609
0,5,1,0,1,1,0,0,0,0,0,0,15824.48133
0,5,1,1,1,1,0,0,0,0,0,0,15673.32532
0,5,1,0,1,0,0,1,0,0,0,0,8022.899588
0,5,1,1,1,0,0,1,0,0,0,0,7963.383239
0,5,1,0,1,0,0,0,1,0,0,0,7458.660814
0,5,1,1,1,0,0,0,1,0,0,0,7406.835726
0,5,1,0,1,1,0,0,0,0,0,1,13034.87371
0,5,1,1,1,1,0,0,0,0,0,1,12906.00522
0,5,1,0,1,0,0,1,0,0,0,1,7697.535952
0,5,1,1,1,0,0,1,0,0,0,1,7637.987082
0,5,1,0,1,0,0,0,1,0,0,1,7221.266418
0,5,1,1,1,0,0,0,1,0,0,1,7169.412643
0,5,1,0,1,1,0,0,0,0,1,0,14777.0092
0,5,1,1,1,1,0,0,0,0,1,0,14625.85319
0,5,1,0,1,0,0,1,0,0,1,0,6975.42746
0,5,1,1,1,0,0,1,0,0,1,0,6915.911111
0,5,1,0,1,0,0,0,1,0,1,0,6411.188686
0,5,1,1,1,0,0,0,1,0,1,0,6359.363598
0,5,1,0,1,1,0,0,0,0,1,1,12918.47112
0,5,1,1,1,1,0,0,0,0,1,1,12789.60263
0,5,1,0,1,0,0,1,0,0,1,1,7581.13337
0,5,1,1,1,0,0,1,0,0,1,1,7521.5845
0,5,1,0,1,0,0,0,1,0,1,1,7104.863836
0,5,1,1,1,0,0,0,1,0,1,1,7053.010062
0,6,0,0,1,0,0,0,0,0,0,0,17932.19938
0,6,1,0,1,0,0,0,0,0,0,0,15197.85945
0,6,0,1,1,0,0,0,0,0,0,0,16990.41896
0,6,1,1,1,0,0,0,0,0,0,0,14196.69059
0,6,0,0,1,0,0,1,0,0,0,0,7270.641375
0,6,1,0,1,0,0,1,0,0,0,0,6548.057955
0,6,0,1,1,0,0,1,0,0,0,0,7023.654805
0,6,1,1,1,0,0,1,0,0,0,0,6278.517289
0,6,0,0,1,0,0,0,1,0,0,0,6465.230477
0,6,1,0,1,0,0,0,1,0,0,0,5901.221827
0,6,0,1,1,0,0,0,1,0,0,0,6272.415248
0,6,1,1,1,0,0,0,1,0,0,0,5690.928169
0,6,0,0,1,1,0,0,0,0,0,0,15582.01983
0,6,1,0,1,1,0,0,0,0,0,0,13350.26596
0,6,0,1,1,1,0,0,0,0,0,0,14813.26267
0,6,1,1,1,1,0,0,0,0,0,0,12531.37755
0,6,0,0,1,0,0,0,0,0,0,1,15624.00203
0,6,1,0,1,0,0,0,0,0,0,1,13266.2365
0,6,0,1,1,0,0,0,0,0,0,1,14812.21266
0,6,1,1,1,0,0,0,0,0,0,1,12399.92916
0,6,0,0,1,0,0,1,0,0,0,1,6941.375074
0,6,1,0,1,0,0,1,0,0,0,1,6218.57184
0,6,0,1,1,0,0,1,0,0,0,1,6694.335594
0,6,1,1,1,0,0,1,0,0,0,1,5948.868677
0,6,0,0,1,0,0,0,1,0,0,1,6224.311483
0,6,1,0,1,0,0,0,1,0,0,1,5660.110034
0,6,0,1,1,0,0,0,1,0,0,1,6031.448892
0,6,1,1,1,0,0,0,1,0,0,1,5449.678266
0,6,0,0,1,1,0,0,0,0,0,1,14356.16527
0,6,1,0,1,1,0,0,0,0,0,1,12117.78968
0,6,0,1,1,1,0,0,0,0,0,1,13585.48217
0,6,1,1,1,1,0,0,0,0,0,1,11295.41703
0,6,0,0,1,0,0,0,0,0,1,0,17035.54426
0,6,1,0,1,0,0,0,0,0,1,0,14301.20433
0,6,0,1,1,0,0,0,0,0,1,0,16093.76384
0,6,1,1,1,0,0,0,0,0,1,0,13300.03547
0,6,0,0,1,0,0,1,0,0,1,0,6373.986258
0,6,1,0,1,0,0,1,0,0,1,0,5651.402838
0,6,0,1,1,0,0,1,0,0,1,0,6126.999688
0,6,1,1,1,0,0,1,0,0,1,0,5381.862172
0,6,0,0,1,0,0,0,1,0,1,0,5568.57536
0,6,1,0,1,0,0,0,1,0,1,0,5004.56671
0,6,0,1,1,0,0,0,1,0,1,0,5375.760131
0,6,1,1,1,0,0,0,1,0,1,0,4794.273052
0,6,0,0,1,1,0,0,0,0,1,0,14685.36471
0,6,1,0,1,1,0,0,0,0,1,0,12453.61084
0,6,0,1,1,1,0,0,0,0,1,0,13916.60755
0,6,1,1,1,1,0,0,0,0,1,0,11634.72244
0,6,0,0,1,0,0,0,0,0,1,1,15624.00203
0,6,1,0,1,0,0,0,0,0,1,1,13266.2365
0,6,0,1,1,0,0,0,0,0,1,1,14812.21266
0,6,1,1,1,0,0,0,0,0,1,1,12399.92916
0,6,0,0,1,0,0,1,0,0,1,1,6941.375074
0,6,1,0,1,0,0,1,0,0,1,1,6218.57184
0,6,0,1,1,0,0,1,0,0,1,1,6694.335594
0,6,1,1,1,0,0,1,0,0,1,1,5948.868677
0,6,0,0,1,0,0,0,1,0,1,1,6224.311483
0,6,1,0,1,0,0,0,1,0,1,1,5660.110034
0,6,0,1,1,0,0,0,1,0,1,1,6031.448892
0,6,1,1,1,0,0,0,1,0,1,1,5449.678266
0,6,0,0,1,1,0,0,0,0,1,1,14356.16527
0,6,1,0,1,1,0,0,0,0,1,1,12117.78968
0,6,0,1,1,1,0,0,0,0,1,1,13585.48217
0,6,1,1,1,1,0,0,0,0,1,1,11295.41703
0,2,0,0,1,0,0,0,0,0,0,0,18700.39714
0,2,0,0,1,0,1,0,0,0,0,0,14258.57156
0,2,0,1,1,0,0,0,0,0,0,0,18589.02104
0,2,0,1,1,0,1,0,0,0,0,0,14104.47273
0,2,0,0,1,0,0,1,0,0,0,0,7749.84981
0,2,0,0,1,0,1,1,0,0,0,0,6173.477517
0,2,0,1,1,0,0,1,0,0,0,0,7707.846109
0,2,0,1,1,0,1,1,0,0,0,0,6115.589773
0,2,0,0,1,1,0,0,0,0,0,0,15333.63994
0,2,0,0,1,1,1,0,0,0,0,0,12089.72637
0,2,0,1,1,1,0,0,0,0,0,0,15243.80363
0,2,0,1,1,1,1,0,0,0,0,0,11970.26698
0,2,0,0,1,0,0,0,0,0,0,1,15314.60607
0,2,0,0,1,0,1,0,0,0,0,1,11944.37304
0,2,0,1,1,0,0,0,0,0,0,1,15221.10061
0,2,0,1,1,0,1,0,0,0,0,1,11819.79969
0,2,0,0,1,0,0,1,0,0,0,1,7473.888196
0,2,0,0,1,0,1,1,0,0,0,1,5898.733924
0,2,0,1,1,0,0,1,0,0,0,1,7431.895045
0,2,0,1,1,0,1,1,0,0,0,1,5840.821241
0,2,0,0,1,1,0,0,0,0,0,1,14272.75918
0,2,0,0,1,1,1,0,0,0,0,1,11024.40677
0,2,0,1,1,1,0,0,0,0,0,1,14182.8136
0,2,0,1,1,1,1,0,0,0,0,1,10904.55756
0,2,0,0,1,0,0,0,0,0,1,0,17732.67796
0,2,0,0,1,0,1,0,0,0,1,0,13290.85238
0,2,0,1,1,0,0,0,0,0,1,0,17621.30186
0,2,0,1,1,0,1,0,0,0,1,0,13136.75355
0,2,0,0,1,0,0,1,0,0,1,0,6782.130633
0,2,0,0,1,0,1,1,0,0,1,0,5205.75834
0,2,0,1,1,0,0,1,0,0,1,0,6740.126932
0,2,0,1,1,0,1,1,0,0,1,0,5147.870596
0,2,0,0,1,1,0,0,0,0,1,0,14365.92076
0,2,0,0,1,1,1,0,0,0,1,0,11122.00719
0,2,0,1,1,1,0,0,0,0,1,0,14276.08445
0,2,0,1,1,1,1,0,0,0,1,0,11002.54781
0,2,0,0,1,0,0,0,0,0,1,1,15176.58019
0,2,0,0,1,0,1,0,0,0,1,1,11806.34716
0,2,0,1,1,0,0,0,0,0,1,1,15083.07474
0,2,0,1,1,0,1,0,0,0,1,1,11681.77381
0,2,0,0,1,0,0,1,0,0,1,1,7335.862318
0,2,0,0,1,0,1,1,0,0,1,1,5760.708046
0,2,0,1,1,0,0,1,0,0,1,1,7293.869168
0,2,0,1,1,0,1,1,0,0,1,1,5702.795363
0,2,0,0,1,1,0,0,0,0,1,1,14134.7333
0,2,0,0,1,1,1,0,0,0,1,1,10886.38089
0,2,0,1,1,1,0,0,0,0,1,1,14044.78772
0,2,0,1,1,1,1,0,0,0,1,1,10766.53168
0,9,1,0,1,0,0,0,0,0,0,0,12644.27156
0,9,1,1,1,0,0,0,0,0,0,0,12041.38643
0,9,1,0,1,0,0,1,0,0,0,0,7003.328274
0,9,1,1,1,0,0,1,0,0,0,0,6798.075016
0,9,1,0,1,0,0,0,0,1,0,0,15771.37112
0,9,1,1,1,0,0,0,0,1,0,0,15007.03215
0,9,1,0,1,0,0,0,0,0,0,1,11620.24915
0,9,1,1,1,0,0,0,0,0,0,1,11016.48885
0,9,1,0,1,0,0,1,0,0,0,1,6674.466135
0,9,1,1,1,0,0,1,0,0,0,1,6469.005684
0,9,1,0,1,0,0,0,0,1,0,1,14406.66028
0,9,1,1,1,0,0,0,0,1,0,1,13641.79477
0,9,1,0,1,0,0,0,0,0,1,0,10298.17901
0,9,1,1,1,0,0,0,0,0,1,0,9695.293883
0,9,1,0,1,0,0,1,0,0,1,0,4657.23573
0,9,1,1,1,0,0,1,0,0,1,0,4451.982472
0,9,1,0,1,0,0,0,0,1,1,0,13425.27858
0,9,1,1,1,0,0,0,0,1,1,0,12660.9396
0,9,1,0,1,0,0,0,0,0,1,1,10205.22616
0,9,1,1,1,0,0,0,0,0,1,1,9601.465854
0,9,1,0,1,0,0,1,0,0,1,1,5259.443137
0,9,1,1,1,0,0,1,0,0,1,1,5053.982686
0,9,1,0,1,0,0,0,0,1,1,1,12991.63728
0,9,1,1,1,0,0,0,0,1,1,1,12226.77177
0,6,0,0,1,0,0,0,0,0,0,0,11786.60851
0,6,1,0,1,0,0,0,0,0,0,0,10403.45436
0,6,0,1,1,0,0,0,0,0,0,0,11652.9472
0,6,1,1,1,0,0,0,0,0,0,0,10257.97015
0,6,0,0,1,0,0,1,0,0,0,0,5146.009966
0,6,1,0,1,0,0,1,0,0,0,0,4741.603817
0,6,0,1,1,0,0,1,0,0,0,0,5106.398813
0,6,1,1,1,0,0,1,0,0,0,0,4698.849606
0,6,0,0,1,1,0,0,0,0,0,0,10430.1077
0,6,1,0,1,1,0,0,0,0,0,0,9267.237164
0,6,0,1,1,1,0,0,0,0,0,0,10316.00272
0,6,1,1,1,1,0,0,0,0,0,0,9146.031771
0,6,0,0,1,0,0,0,0,0,0,1,9901.809619
0,6,1,0,1,0,0,0,0,0,0,1,8735.253615
0,6,0,1,1,0,0,0,0,0,0,1,9787.425465
0,6,1,1,1,0,0,0,0,0,0,1,8613.523623
0,6,0,0,1,0,0,1,0,0,0,1,4867.425796
0,6,1,0,1,0,0,1,0,0,0,1,4458.858226
0,6,0,1,1,0,0,1,0,0,0,1,4827.786802
0,6,1,1,1,0,0,1,0,0,0,1,4419.583372
0,6,0,0,1,1,0,0,0,0,0,1,9357.221122
0,6,1,0,1,1,0,0,0,0,0,1,8187.730645
0,6,0,1,1,1,0,0,0,0,0,1,9242.579681
0,6,1,1,1,1,0,0,0,0,0,1,8065.657722
0,6,0,0,1,0,0,0,0,0,1,0,10718.00317
0,6,1,0,1,0,0,0,0,0,1,0,9334.849026
0,6,0,1,1,0,0,0,0,0,1,0,10584.34186
0,6,1,1,1,0,0,0,0,0,1,0,9189.364817
0,6,0,0,1,0,0,1,0,0,1,0,4077.404629
0,6,1,0,1,0,0,1,0,0,1,0,3672.998479
0,6,0,1,1,0,0,1,0,0,1,0,4037.793475
0,6,1,1,1,0,0,1,0,0,1,0,3630.244269
0,6,0,0,1,1,0,0,0,0,1,0,9361.502365
0,6,1,0,1,1,0,0,0,0,1,0,8198.631827
0,6,0,1,1,1,0,0,0,0,1,0,9247.397383
0,6,1,1,1,1,0,0,0,0,1,0,8077.426433
0,6,0,0,1,0,0,0,0,0,1,1,9662.897581
0,6,1,0,1,0,0,0,0,0,1,1,8496.341576
0,6,0,1,1,0,0,0,0,0,1,1,9548.513427
0,6,1,1,1,0,0,0,0,0,1,1,8374.611585
0,6,0,0,1,0,0,1,0,0,1,1,4628.513758
0,6,1,0,1,0,0,1,0,0,1,1,4219.946188
0,6,0,1,1,0,0,1,0,0,1,1,4588.874764
0,6,1,1,1,0,0,1,0,0,1,1,4180.671333
0,6,0,0,1,1,0,0,0,0,1,1,9118.309084
0,6,1,0,1,1,0,0,0,0,1,1,7948.818607
0,6,0,1,1,1,0,0,0,0,1,1,9003.667643
0,6,1,1,1,1,0,0,0,0,1,1,7826.745684
0,7,1,0,1,0,0,0,0,0,0,0,9617.81015
0,7,1,1,1,0,0,0,0,0,0,0,9351.92315
0,7,1,0,1,0,0,1,0,0,0,0,5892.832172
0,7,1,1,1,0,0,1,0,0,0,0,5789.107656
0,7,1,0,1,0,0,0,0,1,0,0,10900.06767
0,7,1,1,1,0,0,0,0,1,0,0,10564.48275
0,7,1,0,1,0,0,0,0,0,0,1,8132.665183
0,7,1,1,1,0,0,0,0,0,0,1,7861.360124
0,7,1,0,1,0,0,1,0,0,0,1,5532.608654
0,7,1,1,1,0,0,1,0,0,0,1,5428.61889
0,7,1,0,1,0,0,0,0,1,0,1,9423.82089
0,7,1,1,1,0,0,0,0,1,0,1,9087.596093
0,7,1,0,1,0,0,0,0,0,1,0,8625.468134
0,7,1,1,1,0,0,0,0,0,1,0,8359.581134
0,7,1,0,1,0,0,1,0,0,1,0,4900.490156
0,7,1,1,1,0,0,1,0,0,1,0,4796.76564
0,7,1,0,1,0,0,0,0,1,1,0,9907.725655
0,7,1,1,1,0,0,0,0,1,1,0,9572.140733
0,7,1,0,1,0,0,0,0,0,1,1,8132.665183
0,7,1,1,1,0,0,0,0,0,1,1,7861.360124
0,7,1,0,1,0,0,1,0,0,1,1,5532.608654
0,7,1,1,1,0,0,1,0,0,1,1,5428.61889
0,7,1,0,1,0,0,0,0,1,1,1,9423.82089
0,7,1,1,1,0,0,0,0,1,1,1,9087.596093
0,5,1,1,1,0,0,0,0,0,0,0,14662.74382
0,5,1,1,1,0,0,1,0,0,0,0,7418.637133
0,5,1,1,1,1,0,0,0,0,0,0,13455.07944
0,5,1,1,1,0,0,0,0,0,0,1,12935.67788
0,5,1,1,1,0,0,1,0,0,0,1,7141.86571
0,5,1,1,1,1,0,0,0,0,0,1,12387.13849
0,5,1,1,1,0,0,0,0,0,1,0,13552.7909
0,5,1,1,1,0,0,1,0,0,1,0,6308.684212
0,5,1,1,1,1,0,0,0,0,1,0,12345.12652
0,5,1,1,1,0,0,0,0,0,1,1,12655.41826
0,5,1,1,1,0,0,1,0,0,1,1,6861.606088
0,5,1,1,1,1,0,0,0,0,1,1,12106.87887
0,3,0,0,1,0,0,0,0,0,0,0,19125.58884
0,3,1,0,1,0,0,0,0,0,0,0,15985.76873
0,3,0,1,1,0,0,0,0,0,0,0,18840.10368
0,3,1,1,1,0,0,0,0,0,0,0,15665.01268
0,3,0,0,1,0,0,1,0,0,0,0,8063.20438
0,3,1,0,1,0,0,1,0,0,0,0,7063.070527
0,3,0,1,1,0,0,1,0,0,0,0,7971.652197
0,3,1,1,1,0,0,1,0,0,0,0,6960.924111
0,3,0,0,1,1,0,0,0,0,0,0,15563.3628
0,3,1,0,1,1,0,0,0,0,0,0,13093.09612
0,3,0,1,1,1,0,0,0,0,0,0,15334.0372
0,3,1,1,1,1,0,0,0,0,0,0,12845.00549
0,3,0,0,1,0,0,0,0,0,0,1,15989.608
0,3,1,0,1,0,0,0,0,0,0,1,13433.00989
0,3,0,1,1,0,0,0,0,0,0,1,15750.73941
0,3,1,1,1,0,0,0,0,0,0,1,13178.46616
0,3,0,0,1,0,0,1,0,0,0,1,7775.368162
0,3,1,0,1,0,0,1,0,0,0,1,6775.026703
0,3,0,1,1,0,0,1,0,0,0,1,7683.807645
0,3,1,1,1,0,0,1,0,0,0,1,6672.834743
0,3,0,0,1,1,0,0,0,0,0,1,14500.21247
0,3,1,0,1,1,0,0,0,0,0,1,12024.26737
0,3,0,1,1,1,0,0,0,0,0,1,14270.48578
0,3,1,1,1,1,0,0,0,0,0,1,11775.37707
0,3,0,0,1,0,0,0,0,0,1,0,18078.20129
0,3,1,0,1,0,0,0,0,0,1,0,14938.38117
0,3,0,1,1,0,0,0,0,0,1,0,17792.71613
0,3,1,1,1,0,0,0,0,0,1,0,14617.62512
0,3,0,0,1,0,0,1,0,0,1,0,7015.816823
0,3,1,0,1,0,0,1,0,0,1,0,6015.68297
0,3,0,1,1,0,0,1,0,0,1,0,6924.26464
0,3,1,1,1,0,0,1,0,0,1,0,5913.536554
0,3,0,0,1,1,0,0,0,0,1,0,14515.97525
0,3,1,0,1,1,0,0,0,0,1,0,12045.70856
0,3,0,1,1,1,0,0,0,0,1,0,14286.64965
0,3,1,1,1,1,0,0,0,0,1,0,11797.61793
0,3,0,0,1,0,0,0,0,0,1,1,15771.91374
0,3,1,0,1,0,0,0,0,0,1,1,13215.31563
0,3,0,1,1,0,0,0,0,0,1,1,15533.04515
0,3,1,1,1,0,0,0,0,0,1,1,12960.7719
0,3,0,0,1,0,0,1,0,0,1,1,7557.673904
0,3,1,0,1,0,0,1,0,0,1,1,6557.332446
0,3,0,1,1,0,0,1,0,0,1,1,7466.113387
0,3,1,1,1,0,0,1,0,0,1,1,6455.140486
0,3,0,0,1,1,0,0,0,0,1,1,14282.51821
0,3,1,0,1,1,0,0,0,0,1,1,11806.57311
0,3,0,1,1,1,0,0,0,0,1,1,14052.79152
0,3,1,1,1,1,0,0,0,0,1,1,11557.68281
0,2,0,0,1,0,0,0,0,0,0,0,43770.52798
0,2,0,0,1,0,1,0,0,0,0,0,36085.12434
0,2,0,1,1,0,0,0,0,0,0,0,43440.67485
0,2,0,1,1,0,1,0,0,0,0,0,35649.54504
0,2,0,0,1,0,0,1,0,0,0,0,13285.48751
0,2,0,0,1,0,1,1,0,0,0,0,11580.21128
0,2,0,1,1,0,0,1,0,0,0,0,13200.43838
0,2,0,1,1,0,1,1,0,0,0,0,11486.05983
0,2,0,0,1,1,0,0,0,0,0,0,29932.62774
0,2,0,0,1,1,1,0,0,0,0,0,24968.34229
0,2,0,1,1,1,0,0,0,0,0,0,29677.20862
0,2,0,1,1,1,1,0,0,0,0,0,24698.58927
0,2,0,0,1,0,0,0,0,0,0,1,36194.49228
0,2,0,0,1,0,1,0,0,0,0,1,29891.16772
0,2,0,1,1,0,0,0,0,0,0,1,35866.72604
0,2,0,1,1,0,1,0,0,0,0,1,29551.49653
0,2,0,0,1,0,0,1,0,0,0,1,12927.71192
0,2,0,0,1,0,1,1,0,0,0,1,11223.45258
0,2,0,1,1,0,0,1,0,0,0,1,12842.6661
0,2,0,1,1,0,1,1,0,0,0,1,11129.31005
0,2,0,0,1,1,0,0,0,0,0,1,28618.25839
0,2,0,0,1,1,1,0,0,0,0,1,23652.46674
0,2,0,1,1,1,0,0,0,0,0,1,28362.68436
0,2,0,1,1,1,1,0,0,0,0,1,23382.44465
0,2,0,0,1,0,0,0,0,0,1,0,43062.37462
0,2,0,0,1,0,1,0,0,0,1,0,35376.97098
0,2,0,1,1,0,0,0,0,0,1,0,42732.52149
0,2,0,1,1,0,1,0,0,0,1,0,34941.39168
0,2,0,0,1,0,0,1,0,0,1,0,12577.33415
0,2,0,0,1,0,1,1,0,0,1,0,10872.05792
0,2,0,1,1,0,0,1,0,0,1,0,12492.28502
0,2,0,1,1,0,1,1,0,0,1,0,10777.90647
0,2,0,0,1,1,0,0,0,0,1,0,29224.47438
0,2,0,0,1,1,1,0,0,0,1,0,24260.18893
0,2,0,1,1,1,0,0,0,0,1,0,28969.05526
0,2,0,1,1,1,1,0,0,0,1,0,23990.43591
0,2,0,0,1,0,0,0,0,0,1,1,36194.49228
0,2,0,0,1,0,1,0,0,0,1,1,29891.16772
0,2,0,1,1,0,0,0,0,0,1,1,35866.72604
0,2,0,1,1,0,1,0,0,0,1,1,29551.49653
0,2,0,0,1,0,0,1,0,0,1,1,12927.71192
0,2,0,0,1,0,1,1,0,0,1,1,11223.45258
0,2,0,1,1,0,0,1,0,0,1,1,12842.6661
0,2,0,1,1,0,1,1,0,0,1,1,11129.31005
0,2,0,0,1,1,0,0,0,0,1,1,28618.25839
0,2,0,0,1,1,1,0,0,0,1,1,23652.46674
0,2,0,1,1,1,0,0,0,0,1,1,28362.68436
0,2,0,1,1,1,1,0,0,0,1,1,23382.44465
0,4,0,1,0,1,0,0,0,0,0,0,22137.71967
0,4,1,1,0,1,0,0,0,0,0,0,19185.05445
0,4,0,1,1,1,0,0,0,0,0,0,21823.73774
0,4,1,1,1,1,0,0,0,0,0,0,18877.43522
0,4,0,1,0,0,0,1,0,0,0,0,9934.810659
0,4,1,1,0,0,0,1,0,0,0,0,8836.979857
0,4,0,1,1,0,0,1,0,0,0,0,9819.646809
0,4,1,1,1,0,0,1,0,0,0,0,8721.94048
0,4,0,1,0,1,0,0,0,0,0,1,17886.14591
0,4,1,1,0,1,0,0,0,0,0,1,15508.18165
0,4,0,1,1,1,0,0,0,0,0,1,17633.86161
0,4,1,1,1,1,0,0,0,0,0,1,15262.16383
0,4,0,1,0,0,0,1,0,0,0,1,9647.93211
0,4,1,1,0,0,0,1,0,0,0,1,8550.19598
0,4,0,1,1,0,0,1,0,0,0,1,9532.854071
0,4,1,1,1,0,0,1,0,0,0,1,8435.260401
0,4,0,1,0,1,0,0,0,0,1,0,21060.37806
0,4,1,1,0,1,0,0,0,0,1,0,18107.71284
0,4,0,1,1,1,0,0,0,0,1,0,20746.39613
0,4,1,1,1,1,0,0,0,0,1,0,17800.09361
0,4,0,1,0,0,0,1,0,0,1,0,8857.469043
0,4,1,1,0,0,0,1,0,0,1,0,7759.638241
0,4,0,1,1,0,0,1,0,0,1,0,8742.305193
0,4,1,1,1,0,0,1,0,0,1,0,7644.598863
0,4,0,1,0,1,0,0,0,0,1,1,17638.4976
0,4,1,1,0,1,0,0,0,0,1,1,15260.53334
0,4,0,1,1,1,0,0,0,0,1,1,17386.21329
0,4,1,1,1,1,0,0,0,0,1,1,15014.51551
0,4,0,1,0,0,0,1,0,0,1,1,9400.283793
0,4,1,1,0,0,0,1,0,0,1,1,8302.547663
0,4,0,1,1,0,0,1,0,0,1,1,9285.205754
0,4,1,1,1,0,0,1,0,0,1,1,8187.612084
0,5,1,0,1,0,0,0,0,0,0,0,17410.955
0,5,1,1,1,0,0,0,0,0,0,0,17071.98832
0,5,1,0,1,0,0,1,0,0,0,0,7781.895555
0,5,1,1,1,0,0,1,0,0,0,0,7673.869607
0,5,1,0,1,1,0,0,0,0,0,0,13913.8957
0,5,1,1,1,1,0,0,0,0,0,0,13670.57674
0,5,1,0,1,0,0,0,0,0,0,1,14709.23966
0,5,1,1,1,0,0,0,0,0,0,1,14407.78301
0,5,1,0,1,0,0,1,0,0,0,1,7453.8839
0,5,1,1,1,0,0,1,0,0,0,1,7345.776727
0,5,1,0,1,1,0,0,0,0,0,1,12665.60599
0,5,1,1,1,1,0,0,0,0,0,1,12421.03195
0,5,1,0,1,0,0,0,0,0,1,0,16574.81496
0,5,1,1,1,0,0,0,0,0,1,0,16235.84829
0,5,1,0,1,0,0,1,0,0,1,0,6945.755523
0,5,1,1,1,0,0,1,0,0,1,0,6837.729575
0,5,1,0,1,1,0,0,0,0,1,0,13077.75566
0,5,1,1,1,1,0,0,0,0,1,0,12834.43671
0,5,1,0,1,0,0,0,0,0,1,1,14709.23966
